source_name,unit,start_date,end_date,value
MyNetDiary,g,2021-11-22 09:00:00 -0700,2021-11-22 09:00:00 -0700,44.7
MyNetDiary,g,2021-11-22 09:00:00 -0700,2021-11-22 09:00:00 -0700,13.3
MyNetDiary,g,2021-11-22 13:00:00 -0700,2021-11-22 13:00:00 -0700,1.4
MyNetDiary,g,2021-11-23 09:00:00 -0700,2021-11-23 09:00:00 -0700,1.4
MyNetDiary,g,2021-11-23 09:00:00 -0700,2021-11-23 09:00:00 -0700,40
MyNetDiary,g,2021-11-23 09:00:00 -0700,2021-11-23 09:00:00 -0700,7.1
MyNetDiary,g,2019-06-19 08:00:00 -0700,2019-06-19 08:00:00 -0700,39
MyNetDiary,g,2019-06-19 08:00:00 -0700,2019-06-19 08:00:00 -0700,3
MyNetDiary,g,2019-06-20 08:00:00 -0700,2019-06-20 08:00:00 -0700,11
MyNetDiary,g,2019-06-23 08:00:00 -0700,2019-06-23 08:00:00 -0700,0
MyNetDiary,g,2019-06-23 08:00:00 -0700,2019-06-23 08:00:00 -0700,1
MyNetDiary,g,2019-06-23 15:00:00 -0700,2019-06-23 15:00:00 -0700,9
MyNetDiary,g,2019-06-23 15:00:00 -0700,2019-06-23 15:00:00 -0700,12
MyNetDiary,g,2019-06-23 15:00:00 -0700,2019-06-23 15:00:00 -0700,7
MyNetDiary,g,2019-06-23 08:00:00 -0700,2019-06-23 08:00:00 -0700,13
MyNetDiary,g,2019-06-22 18:00:00 -0700,2019-06-22 18:00:00 -0700,51
MyNetDiary,g,2019-06-22 18:00:00 -0700,2019-06-22 18:00:00 -0700,38
MyNetDiary,g,2019-06-23 08:00:00 -0700,2019-06-23 08:00:00 -0700,39
MyNetDiary,g,2019-06-23 08:00:00 -0700,2019-06-23 08:00:00 -0700,0
MyNetDiary,g,2019-06-23 08:00:00 -0700,2019-06-23 08:00:00 -0700,1
MyNetDiary,g,2019-06-23 15:00:00 -0700,2019-06-23 15:00:00 -0700,23
MyNetDiary,g,2019-06-23 15:00:00 -0700,2019-06-23 15:00:00 -0700,2
MyNetDiary,g,2019-06-24 08:00:00 -0700,2019-06-24 08:00:00 -0700,2
MyNetDiary,g,2019-06-24 08:00:00 -0700,2019-06-24 08:00:00 -0700,14
MyNetDiary,g,2019-06-24 08:00:00 -0700,2019-06-24 08:00:00 -0700,2
